#     gal_num          x_image          y_image             ra              dec            g1_nopsf         g2_nopsf         g1_meas          g2_meas            fwhm       final_sigmaSize  nopsf_sigmaSize       nfw_g1           nfw_g2           nfw_mu          redshift           flux          stamp_sum         noisevar     
             245   4.04400000e+03   1.29700000e+03   2.89451198e+02  -3.31530559e+01  -9.99900000e+03  -9.99900000e+03  -6.84531901e-04  -2.95329325e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.37857388e+03   2.37857397e+03   0.00000000e+00
             246   5.77700000e+03   2.94900000e+03   2.89333224e+02  -3.30581541e+01  -9.99900000e+03  -9.99900000e+03   9.08583177e-05   9.14600669e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   4.46538842e+04   4.46538828e+04   0.00000000e+00
             247   4.17000000e+03   2.97700000e+03   2.89442942e+02  -3.30569140e+01  -9.99900000e+03  -9.99900000e+03  -7.52402197e-04   3.33004739e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.53713346e+03   3.53713354e+03   0.00000000e+00
             248   2.02200000e+03   1.07800000e+03   2.89589367e+02  -3.31659026e+01  -9.99900000e+03  -9.99900000e+03  -4.85090013e-04   7.99405445e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.09154957e+05   6.09155000e+05   0.00000000e+00
             249   4.80000000e+02   1.52600000e+03   2.89694815e+02  -3.31404260e+01  -9.99900000e+03  -9.99900000e+03  -7.58058129e-04   8.64370733e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.10662894e+03   1.10662891e+03   0.00000000e+00
             250   1.32500000e+03   4.19500000e+03   2.89637353e+02  -3.29876126e+01  -9.99900000e+03  -9.99900000e+03   5.14612204e-04  -1.81762849e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.21771610e+04   5.21771602e+04   0.00000000e+00
             251   3.85000000e+02   4.42400000e+03   2.89701485e+02  -3.29745733e+01  -9.99900000e+03  -9.99900000e+03   1.06915616e-03  -3.00903938e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.39074381e+03   2.39074414e+03   0.00000000e+00
             252   1.87700000e+03   3.64900000e+03   2.89599626e+02  -3.30188228e+01  -9.99900000e+03  -9.99900000e+03   4.35001939e-04  -1.06122772e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.24751320e+05   1.24751328e+05   0.00000000e+00
             253   2.08700000e+03   3.76600000e+03   2.89585328e+02  -3.30121036e+01  -9.99900000e+03  -9.99900000e+03  -5.41144326e-04  -9.81629629e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.16981218e+05   2.16981219e+05   0.00000000e+00
             254   5.25400000e+03   3.65000000e+03   2.89369163e+02  -3.30181683e+01  -9.99900000e+03  -9.99900000e+03   1.04339488e-03   1.18459563e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.79477249e+03   3.79477246e+03   0.00000000e+00
             255   2.86000000e+02   4.72000000e+02   2.89707960e+02  -3.32007680e+01  -9.99900000e+03  -9.99900000e+03   6.38613621e-04   2.46630757e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.34935224e+03   2.34935229e+03   0.00000000e+00
             256   3.15400000e+03   2.63400000e+03   2.89512256e+02  -3.30767006e+01  -9.99900000e+03  -9.99900000e+03  -2.13160771e-04  -9.68856044e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.90920926e+04   3.90920898e+04   0.00000000e+00
             257   1.93200000e+03   6.12000000e+02   2.89595433e+02  -3.31925798e+01  -9.99900000e+03  -9.99900000e+03   1.15104880e-04   9.92992581e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.77506216e+03   1.77506213e+03   0.00000000e+00
             258   6.04400000e+03   4.02200000e+03   2.89315333e+02  -3.29966627e+01  -9.99900000e+03  -9.99900000e+03  -1.55067921e-03   2.23333305e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.63359224e+04   5.63359258e+04   0.00000000e+00
             259   8.06000000e+02   2.19000000e+03   2.89672595e+02  -3.31024027e+01  -9.99900000e+03  -9.99900000e+03  -9.16405128e-04  -2.02236211e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   4.89880972e+05   4.89881000e+05   0.00000000e+00
             260   5.91400000e+03   7.29000000e+02   2.89323202e+02  -3.31851118e+01  -9.99900000e+03  -9.99900000e+03   4.71806346e-04  -1.71169556e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.62322210e+05   3.62322219e+05   0.00000000e+00
             261   2.58900000e+03   2.18800000e+03   2.89550748e+02  -3.31023138e+01  -9.99900000e+03  -9.99900000e+03  -1.42234665e-03   1.51464641e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   8.00816560e+04   8.00816562e+04   0.00000000e+00
             262   1.08800000e+03   3.43300000e+03   2.89653473e+02  -3.30312728e+01  -9.99900000e+03  -9.99900000e+03  -1.05744032e-04  -1.23126155e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   4.94976456e+04   4.94976484e+04   0.00000000e+00
             263   1.35100000e+03   1.52000000e+03   2.89635236e+02  -3.31406827e+01  -9.99900000e+03  -9.99900000e+03  -1.28444613e-03   6.50112717e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.99672050e+05   1.99672062e+05   0.00000000e+00
             264   9.69000000e+02   7.25000000e+02   2.89661295e+02  -3.31862350e+01  -9.99900000e+03  -9.99900000e+03   1.14431289e-03   1.62296939e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.64786926e+03   2.64786987e+03   0.00000000e+00
             265   5.07600000e+03   2.66400000e+03   2.89381042e+02  -3.30745928e+01  -9.99900000e+03  -9.99900000e+03   8.36688330e-04   3.91223541e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.55111785e+05   1.55111781e+05   0.00000000e+00
             266   3.12500000e+03   3.79500000e+03   2.89514477e+02  -3.30103077e+01  -9.99900000e+03  -9.99900000e+03   1.51922404e-03  -1.38891303e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   7.42666362e+03   7.42666309e+03   0.00000000e+00
             267   4.69300000e+03   2.21600000e+03   2.89407047e+02  -3.31003245e+01  -9.99900000e+03  -9.99900000e+03  -4.14610330e-04  -6.09987614e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.14403829e+04   2.14403848e+04   0.00000000e+00
             268   5.20400000e+03   2.18300000e+03   2.89372124e+02  -3.31021218e+01  -9.99900000e+03  -9.99900000e+03  -5.37778581e-04   9.12105784e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   9.18531641e+04   9.18531641e+04   0.00000000e+00
             269   4.66400000e+03   9.74000000e+02   2.89408700e+02  -3.31714371e+01  -9.99900000e+03  -9.99900000e+03   4.71384107e-04  -6.39966260e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.32010912e+03   3.32010938e+03   0.00000000e+00
             270   6.17100000e+03   2.32700000e+03   2.89306164e+02  -3.30936045e+01  -9.99900000e+03  -9.99900000e+03  -1.85548669e-04   1.95522552e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.41879475e+04   1.41879473e+04   0.00000000e+00
             271   5.59300000e+03   2.22800000e+03   2.89345606e+02  -3.30994275e+01  -9.99900000e+03  -9.99900000e+03  -1.68047690e-04   6.40914184e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.65050458e+03   3.65050464e+03   0.00000000e+00
             272   2.68100000e+03   4.02300000e+03   2.89544818e+02  -3.29973157e+01  -9.99900000e+03  -9.99900000e+03   5.37388706e-04  -5.30579524e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.59404264e+04   1.59404258e+04   0.00000000e+00
             273   1.05000000e+03   3.30000000e+01   2.89655674e+02  -3.32257797e+01  -9.99900000e+03  -9.99900000e+03   9.53367497e-04   2.18128110e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.96897878e+05   2.96897875e+05   0.00000000e+00
             274   5.39600000e+03   3.68200000e+03   2.89359453e+02  -3.30162994e+01  -9.99900000e+03  -9.99900000e+03  -4.55686888e-04   1.46918463e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.58085079e+04   3.58085156e+04   0.00000000e+00
             275   5.93600000e+03   2.69600000e+03   2.89322303e+02  -3.30725908e+01  -9.99900000e+03  -9.99900000e+03   1.13836137e-03   6.47252350e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.09270119e+04   1.09270127e+04   0.00000000e+00
             276   1.62500000e+03   1.37600000e+03   2.89616510e+02  -3.31489276e+01  -9.99900000e+03  -9.99900000e+03   8.03664729e-04   7.01776570e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.62584455e+03   1.62584460e+03   0.00000000e+00
             277   1.60500000e+03   2.41700000e+03   2.89618035e+02  -3.30893216e+01  -9.99900000e+03  -9.99900000e+03   5.34153172e-04  -4.07643458e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.46575204e+04   1.46575195e+04   0.00000000e+00
             278   5.75700000e+03   2.91100000e+03   2.89334607e+02  -3.30603232e+01  -9.99900000e+03  -9.99900000e+03   5.70025364e-04   7.59337487e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.65040725e+05   1.65040734e+05   0.00000000e+00
             279   1.57900000e+03   3.61700000e+03   2.89619917e+02  -3.30206854e+01  -9.99900000e+03  -9.99900000e+03  -9.60951918e-04  -1.09524364e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   8.61489165e+03   8.61489258e+03   0.00000000e+00
             280   2.32100000e+03   4.40400000e+03   2.89569459e+02  -3.29755639e+01  -9.99900000e+03  -9.99900000e+03  -6.31458145e-04  -1.05266323e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.84838988e+05   1.84838969e+05   0.00000000e+00
             281   5.74000000e+02   3.41200000e+03   2.89688550e+02  -3.30324853e+01  -9.99900000e+03  -9.99900000e+03  -1.40367643e-03  -1.46088750e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   9.19486123e+03   9.19486133e+03   0.00000000e+00
             282   3.76200000e+03   5.34000000e+02   2.89470294e+02  -3.31967623e+01  -9.99900000e+03  -9.99900000e+03   1.92519386e-04  -3.45067987e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   7.66132127e+05   7.66132062e+05   0.00000000e+00
             283   5.78700000e+03   4.18000000e+02   2.89331758e+02  -3.32029811e+01  -9.99900000e+03  -9.99900000e+03   5.54772323e-04  -1.84161934e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   7.03881381e+04   7.03881484e+04   0.00000000e+00
             284   6.05200000e+03   2.66500000e+03   2.89314401e+02  -3.30743290e+01  -9.99900000e+03  -9.99900000e+03   4.06674613e-04   4.31702361e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.58166483e+05   2.58166469e+05   0.00000000e+00
             285   2.48500000e+03   3.70000000e+03   2.89558124e+02  -3.30158139e+01  -9.99900000e+03  -9.99900000e+03  -2.52187792e-04  -5.75169943e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   7.61858233e+03   7.61858252e+03   0.00000000e+00
             286   7.00000000e+00   7.00000000e+00   2.89727041e+02  -3.32273791e+01  -9.99900000e+03  -9.99900000e+03   7.75172433e-04   3.31203700e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.07017102e+05   6.07017125e+05   0.00000000e+00
             287   1.36400000e+03   3.88300000e+03   2.89634623e+02  -3.30054798e+01  -9.99900000e+03  -9.99900000e+03  -1.33475212e-03  -1.46262004e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.38660792e+03   2.38660767e+03   0.00000000e+00
             288   1.99500000e+03   1.15900000e+03   2.89591174e+02  -3.31612957e+01  -9.99900000e+03  -9.99900000e+03  -5.24849834e-04   7.31765144e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.15986258e+03   2.15986279e+03   0.00000000e+00
             289   3.64800000e+03   2.94700000e+03   2.89478607e+02  -3.30587389e+01  -9.99900000e+03  -9.99900000e+03   1.38842582e-03   1.05335634e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.61492141e+04   5.61492148e+04   0.00000000e+00
             290   5.23500000e+03   2.43900000e+03   2.89370104e+02  -3.30874450e+01  -9.99900000e+03  -9.99900000e+03   5.35736037e-05   1.48722890e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   4.04496335e+03   4.04496338e+03   0.00000000e+00
             291   5.11000000e+02   2.50700000e+03   2.89692719e+02  -3.30842735e+01  -9.99900000e+03  -9.99900000e+03  -1.33977675e-03  -3.86611373e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.65215039e+03   1.65215027e+03   0.00000000e+00
             292   5.11000000e+03   2.24500000e+03   2.89378570e+02  -3.30985760e+01  -9.99900000e+03  -9.99900000e+03  -8.90427102e-04  -3.76007115e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.01194020e+03   1.01194019e+03   0.00000000e+00
             293   1.69000000e+02   2.66000000e+02   2.89715957e+02  -3.32125359e+01  -9.99900000e+03  -9.99900000e+03  -3.11250363e-04   2.84187063e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.54771706e+04   2.54771699e+04   0.00000000e+00
             294   1.42700000e+03   2.86600000e+03   2.89630231e+02  -3.30636460e+01  -9.99900000e+03  -9.99900000e+03   8.98625845e-04  -6.24314786e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.35777890e+05   3.35777875e+05   0.00000000e+00
             295   5.72400000e+03   4.13200000e+03   2.89337214e+02  -3.29904639e+01  -9.99900000e+03  -9.99900000e+03  -3.43412463e-04   2.14441232e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.22252224e+05   1.22252219e+05   0.00000000e+00
             296   6.30000000e+03   3.49200000e+03   2.89297710e+02  -3.30269071e+01  -9.99900000e+03  -9.99900000e+03  -1.92456409e-05   1.66682332e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.01004315e+04   2.01004316e+04   0.00000000e+00
             297   6.52300000e+03   3.95000000e+03   2.89282644e+02  -3.30006207e+01  -9.99900000e+03  -9.99900000e+03   6.41762194e-04   2.46665342e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.15001998e+04   1.15001992e+04   0.00000000e+00
             298   6.43100000e+03   3.39200000e+03   2.89288759e+02  -3.30326245e+01  -9.99900000e+03  -9.99900000e+03   9.84158272e-04   1.62032982e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.23519687e+03   2.23519678e+03   0.00000000e+00
             299   4.48800000e+03   4.02300000e+03   2.89421525e+02  -3.29969643e+01  -9.99900000e+03  -9.99900000e+03   8.67196953e-04   8.78256891e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.03935381e+03   3.03935400e+03   0.00000000e+00
             300   4.79000000e+03   1.77400000e+03   2.89400323e+02  -3.31256103e+01  -9.99900000e+03  -9.99900000e+03   8.96822537e-05  -2.92482073e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.51117275e+05   5.51117312e+05   0.00000000e+00
             301   3.75400000e+03   4.22100000e+03   2.89471619e+02  -3.29858186e+01  -9.99900000e+03  -9.99900000e+03  -1.28725895e-04   4.32627708e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.00579344e+03   5.00579297e+03   0.00000000e+00
             302   2.32200000e+03   1.56000000e+02   2.89568702e+02  -3.32186034e+01  -9.99900000e+03  -9.99900000e+03   1.47604472e-03   9.45103876e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   4.05366966e+04   4.05366992e+04   0.00000000e+00
             303   5.26500000e+03   2.15400000e+03   2.89367982e+02  -3.31037660e+01  -9.99900000e+03  -9.99900000e+03   7.46055281e-04  -1.35672626e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.78404889e+05   3.78404906e+05   0.00000000e+00
             304   2.33200000e+03   1.21100000e+03   2.89568161e+02  -3.31582759e+01  -9.99900000e+03  -9.99900000e+03  -1.61686312e-05   5.37803885e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   8.31230706e+04   8.31230781e+04   0.00000000e+00
